"filename";"color";"type";"value"
"2013-24410-07.pdf";"124,240,102";"1";"10000 5000 имп./(кВт⋅ч) имп./(кВт⋅ч)"
"2013-26053-03.pdf";"255,255,0";"0";"Газоанализатор АМТ-03"
"2013-26053-03.pdf";"0,255,0";"1";"%"
"2013-26053-03.pdf";"0,174,237";"2";"Пределы допускаемой основной (∆0), абсолютной погрешности (∆0), доля, % объемная доля, %"
"2013-26053-03.pdf";"0,174,237";"2";"± 0,1"
"2013-38788-08.pdf";"255,240,102";"0";"Манометры технические тракторные МТТ"
"2013-38788-08.pdf";"124,240,102";"1";"кПа"
"2013-38788-08.pdf";"142,221,249";"2";"±4,0%"
"2013-38788-08.pdf";"124,240,102";"1";"Диапазон измерений,"
"2013-38788-08.pdf";"142,221,249";"2";"±4,0% от верхнего предела измерений манометров. По защищенности"
"2013-48082-13.pdf";"255,240,102";"0";"Система автоматизированная «Свинокомплекс информационно-измерительная Короча» коммерческого №1 учета электроэнергии ЗАО «Свинокомплекс Короча» с Изменением №1"
"2013-48082-13.pdf";"142,221,249";"2";"/δWQ) Пределы допускаемых (мощность) относительных погрешностей ИК (активная, реактивная КУЭ при доверительной (δWР /δWQ) электроэнергия вероятности 0,95 (мощность) для рабочих условий эксплуатации АИИС КУЭ при доверительной вероятности 0,95"
"2013-48082-13.pdf";"142,221,249";"2";"1,8 2,8"
"2013-48082-13.pdf";"142,221,249";"2";"1 для %≤I/Iном<5 диапазона % WP 1 %≤I/Iном<5 %≤ WP<WP % WP 5 %≤ WP<WP 20 % 1,8"
"2013-49702-12-2.pdf";"255,240,102";"0";"Теплосчетчики ЛОГИКА 1943"
"2013-49702-12-2.pdf";"124,240,102";"1";"условиях [ГДж],"
"2013-49702-12-2.pdf";"142,221,249";"2";"±2 %"
"2013-49702-12-2.pdf";"124,240,102";"1";"время [ч]."
"2013-49702-12-2.pdf";"142,221,249";"2";"Пределы - допускаемой (относительная) погрешности в условиях эксплуатации: - тепловая - закрытая энергия система (относительная)"
"2013-49702-12-2.pdf";"142,221,249";"2";"объем, - открытая масса, система объемный"
"2013-52456-13.pdf";"255,255,0";"0";"Электрокардиографы FX-8322R CardiMax, варианты исполнения: FX-8222, FX-8322, FX-8322R"
"2013-52456-13.pdf";"0,174,237";"2";"± 5%."
"2013-52459-13.pdf";"255,255,0";"0";"Система информационно-измерительная Южно-Балыкском ГПК. и управляющая установки переработки газа на Южно-Балыкском ГПК."
"2013-52459-13.pdf";"0,174,237";"2";"± 0,3"
"2013-52490-13.pdf";"255,240,102";"0";"Система измерительная автоматизированной 3 4 системы «Алтай-Кокс» управления технологическим процессом коксовых батарей № 3 и № 4 ОАО «Алтай-Кокс»"
"2013-52490-13.pdf";"142,221,249";"2";"Пределы дополнительной допускаемой дополнительной погрешности погрешности"
"2013-52490-13.pdf";"142,221,249";"2";"±0,25 %/10 °С"
"2013-52530-13.pdf";"255,255,0";"0";"Канал измерительный ячейки № 3 ОРУ-220 кВ АИИС КУЭ ПС 500 кВ «Хехцир»"
"2013-52530-13.pdf";"0,174,237";"2";"±δ), %"
"2013-52530-13.pdf";"0,174,237";"2";"1,0 -"
"2013-52538-13.pdf";"255,240,102";"0";"Приборы 1RANM, 2RАЕ, универсальные 2RAN измерительные параметров электрической сети 1RAEM, 1RANM, 2RАЕ, 2RAN"
"2013-52538-13.pdf";"142,221,249";"2";"± (0,005·Uп + 2 емр)"
"2013-52538-13.pdf";"142,221,249";"2";"Пределы сти измерения допускаемой напряжения основной переменного абсолютной тока, В погрешно-"
"2013-52644-13.pdf";"255,255,0";"0";"Термопреобразователи сопротивления платиновые модели 2PT130"
"2013-52644-13.pdf";"0,255,0";"1";"°С:"
"2013-52650-13.pdf";"255,240,102";"0";"Датчики ориентации буя 4164"
"2013-52650-13.pdf";"124,240,102";"1";"градус изме-"
"2013-52650-13.pdf";"142,221,249";"2";"±4 7"
"2013-52650-13.pdf";"124,240,102";"1";"Диапазон измерений углового положения буев,"
"2013-52650-13.pdf";"142,221,249";"2";"Пределы рений углового допускаемой положения абсолютной буев, градус погрешности изме- тока,"
"2013-52905-13.pdf";"255,240,102";"0";"Анализатор электрических цепей MS4630B"
"2013-52905-13.pdf";"142,221,249";"2";"±5⋅10-6"
"2013-52905-13.pdf";"124,240,102";"1";"кГц"
"2013-52905-13.pdf";"124,240,102";"1";"Диапазон рабочих частот: ±5⋅10-6 от 10 кГц до 300 МГц"
"2013-52905-13.pdf";"142,221,249";"2";"Пределы допускаемой относительной погрешности установки частоты Диапазон установки уровня выходной мощности, дБм:"
"2013-52937-13.pdf";"255,240,102";"0";"учета Система электроэнергии автоматизированная (АИИС КУЭ) информационно-измерительная ООО «МК «Володарский» коммерческого учета электроэнергии (АИИС КУЭ) ООО «МК «Володарский»"
"2015-48186-11.pdf";"142,221,249";"2";"±0,5"
"2013-53055-13.pdf";"255,255,0";"0";"нофазные Счетчики многотарифные активной электрической МЭС-1 энергии переменного тока статические од- нофазные многотарифные МЭС-1"
"2013-53055-13.pdf";"0,174,237";"2";"±1,0"
"2013-53055-13.pdf";"0,255,0";"1";"А"
"2013-53055-13.pdf";"0,255,0";"1";"В"
"2013-53055-13.pdf";"0,174,237";"2";"±0,5 (60); 5 (100)"
"2013-53055-13.pdf";"0,255,0";"1";"Гц"
"2013-53055-13.pdf";"0,174,237";"2";"Пределы допускаемой абсолютной тока, погрешности изме- рения Пределы частоты допускаемой электрического абсолютной тока, погрешности Гц Мощность,"
"2013-53105-13.pdf";"255,240,102";"0";"Машины координатно-измерительные мобильные FARO Prime"
"2013-53105-13.pdf";"124,240,102";"1";"м"
"2013-53105-13.pdf";"124,240,102";"1";"Диапазон измерений,"
"2013-53105-13.pdf";"142,221,249";"2";"Пределы погрешности допускаемой объемных абсолютной измерений, погрешности объемных измерений, мм"
"2013-53105-13.pdf";"142,221,249";"2";"±0,023"
"2013-53115-13.pdf";"255,240,102";"0";"Делители напряжения составные ДН-160пт"
"2013-53115-13.pdf";"124,240,102";"1";"кВ"
"2013-53115-13.pdf";"142,221,249";"2";"± 0,1."
"2013-53115-13.pdf";"124,240,102";"1";"Диапазоны преобразования 50 Гц, ..................................................... действующих значений напряжения 15…25; 45 переменного ...80; 100…160. тока номинальной частотой 50 Гц,"
"2013-53115-13.pdf";"142,221,249";"2";"± 0,1. частот (45…55) Гц, %"
"2013-53238-13.pdf";"255,255,0";"0";"Система автоматизированная (АИИС КУЭ) информационно-измерительная ""Бугач"" коммерческого учета - электроэнергии ""Российские (АИИС КУЭ) тяговой Дороги"" подстанции ""Бугач"" Красноярской ЖД - филиала ОАО ""Российские Железные Дороги"" в границах Красноярского края"
"2013-53238-13.pdf";"0,174,237";"2";"±δ), %"
"2013-53238-13.pdf";"0,174,237";"2";"2,1"
"2013-53258-13.pdf";"255,255,0";"0";"Весы неавтоматического действия ME/TLE/JE"
"2013-53258-13.pdf";"0,255,0";"1";"г"
"2013-53258-13.pdf";"0,174,237";"2";"допускае- Пределы допускае- по- мой по- грешности повер- при ке, повер- ке, мг"
"2013-53258-13.pdf";"0,174,237";"2";"±0,5"
"2013-53270-13.pdf";"255,255,0";"0";"Система измерительная автоматизированной системы управления технологическим «ЕВРАЗ ЗСМК» процессом гидросбива окалины станов рельсобалочного цеха ОАО «ЕВРАЗ ЗСМК»"
